filename,fixation_type,chi2_mean,chi2_median,frac_hi,fit_set_key,has_shift_export,shift_nonzero_px,shift_max_abs_ps,shift_mean_ps,shift_std_ps,tau1_n_valid,tau1_frac_lt_thresh,tau1_median_ps,tau1_min_photons
13_KPC_live_posn1b_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.0861661339874267,1.06882,0.0009002685546875,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::13_KPC_live_posn1b_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,True,0,0.0,0.0,0.0,0,,,200.0
13_KPC_live_posn1b_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,1.0913890381011964,1.079115,6.103515625e-05,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::13_KPC_live_posn1b_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,True,0,0.0,0.0,0.0,0,,,200.0
13_KPC_live_posn1b_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,live,1.0873035767059325,1.0732,0.0001220703125,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::13_KPC_live_posn1b_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,True,0,0.0,0.0,0.0,0,,,200.0
14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,1.061998292541504,1.04483,0.000762939453125,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,True,0,0.0,0.0,0.0,0,,,200.0
14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.0795064712524414,1.065155,0.00030517578125,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,True,0,0.0,0.0,0.0,0,,,200.0
14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,1.0728173206634521,1.05656,0.000457763671875,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,True,0,0.0,0.0,0.0,0,,,200.0
14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,1.0409652689971924,1.0270350000000001,0.0006866455078125,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,True,0,0.0,0.0,0.0,0,,,200.0
14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.0635272361297607,1.04595,0.000457763671875,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,True,0,0.0,0.0,0.0,0,,,200.0
14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,1.0699987616729736,1.05103,0.0002899169921875,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,True,0,0.0,0.0,0.0,0,,,200.0
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,1.0970332992401124,1.081325,0.0006103515625,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,True,0,0.0,0.0,0.0,0,,,200.0
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.1018190816345215,1.08518,0.000701904296875,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,True,0,0.0,0.0,0.0,0,,,200.0
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,1.1107354460754393,1.09482,0.00048828125,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,True,0,0.0,0.0,0.0,0,,,200.0
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,live,1.1038472332611085,1.0863,0.000396728515625,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,True,0,0.0,0.0,0.0,0,,,200.0
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,live,1.0776750813140867,1.06271,0.0002899169921875,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,True,0,0.0,0.0,0.0,0,,,200.0
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,1.067241579345703,1.058335,0.00048828125,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,True,0,0.0,0.0,0.0,0,,,200.0
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.070155148574829,1.056475,4.57763671875e-05,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,True,0,0.0,0.0,0.0,0,,,200.0
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,1.1054831757507324,1.09131,0.000518798828125,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,True,0,0.0,0.0,0.0,0,,,200.0
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,live,1.0920456789093018,1.07411,0.001190185546875,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,True,0,0.0,0.0,0.0,0,,,200.0
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,live,1.098534972946167,1.07987,0.000823974609375,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004,True,0,0.0,0.0,0.0,0,,,200.0
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,1.058442407485962,1.04476,0.0009918212890625,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,True,0,0.0,0.0,0.0,0,,,200.0
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.0653847807159424,1.05147,0.0003204345703125,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,True,0,0.0,0.0,0.0,0,,,200.0
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,1.079576741470337,1.06507,0.0002288818359375,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,True,0,0.0,0.0,0.0,0,,,200.0
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,live,1.0729232233276367,1.05304,0.00091552734375,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,True,0,0.0,0.0,0.0,0,,,200.0
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,1.040282908630371,1.02615,0.00067138671875,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,True,0,0.0,0.0,0.0,0,,,200.0
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.0544480222015382,1.04033,0.0003509521484375,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,True,0,0.0,0.0,0.0,0,,,200.0
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,1.0613985712890626,1.048805,0.0003814697265625,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,True,0,0.0,0.0,0.0,0,,,200.0
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,live,1.060567047683716,1.042255,0.000762939453125,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,True,0,0.0,0.0,0.0,0,,,200.0
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,1.0561603191375732,1.043395,0.0003662109375,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,True,0,0.0,0.0,0.0,0,,,200.0
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.0711092930603026,1.0563099999999999,0.000946044921875,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,True,0,0.0,0.0,0.0,0,,,200.0
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,1.066467810119629,1.052495,0.0001983642578125,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,True,0,0.0,0.0,0.0,0,,,200.0
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,live,1.085275739578247,1.07109,0.001068115234375,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,True,0,0.0,0.0,0.0,0,,,200.0
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,live,1.0749883538970946,1.057,0.0002593994140625,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,True,0,0.0,0.0,0.0,0,,,200.0
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,1.0557415179901124,1.043175,0.00018310546875,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,True,0,0.0,0.0,0.0,0,,,200.0
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.0735567740020753,1.058185,0.00152587890625,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,True,0,0.0,0.0,0.0,0,,,200.0
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,1.0790991618041992,1.06014,0.00079345703125,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,True,0,0.0,0.0,0.0,0,,,200.0
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,live,1.0819860784454347,1.06542,0.0001068115234375,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,True,0,0.0,0.0,0.0,0,,,200.0
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,live,1.0823332438812256,1.06713,9.1552734375e-05,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,live,1.0579066192169189,1.05,0.0,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0000,True,0,0.0,0.0,0.0,27,0.0,369.0,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,live,1.0400328217163086,1.03261,0.0,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0001,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,live,1.0401089304962159,1.03038,0.0,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0002,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,live,1.0594276558990479,1.04932,0.00067138671875,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0003,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,live,1.036645789413452,1.03002,0.0,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0004,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,live,1.0547483344726563,1.04884,0.0,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0005,True,0,0.0,0.0,0.0,59,0.0,392.09,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,live,1.0552573638763427,1.0505,0.0,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0006,True,0,0.0,0.0,0.0,103,0.0,382.884,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,live,1.0672802444458007,1.062395,0.0,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0007,True,0,0.0,0.0,0.0,471,0.0,361.906,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,live,1.030580872680664,1.020885,4.57763671875e-05,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0008,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,live,1.0381168253479005,1.030145,3.0517578125e-05,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0009,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,live,1.0406060333557128,1.03366,0.0,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0010,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,live,1.0454482806854248,1.0376400000000001,4.57763671875e-05,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0011,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,live,83290.59258908575,1.53888,0.37319807794981313,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0012,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,live,,,,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0013,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,live,,,,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0014,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,live,,,,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0015,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,live,,,,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0016,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0017.sdt,live,1.0147697876632535,0.9912675,0.004276779692194494,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0017,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0018.sdt,live,1.0421694105960266,1.03382,7.629627368999298e-05,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0018,True,0,0.0,0.0,0.0,33,1.0,19.0049,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0019.sdt,live,1.0324854572601319,1.02424,0.000457763671875,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0019,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0020.sdt,live,1.0372647130126953,1.029015,0.000274658203125,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0020,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0021.sdt,live,1.02961009765625,1.01985,1.52587890625e-05,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0021,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0022.sdt,live,1.0398159326934815,1.0346199999999999,0.00030517578125,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0022,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0023.sdt,live,470589.25915728154,4.850595,0.6554621848739496,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0023,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0024.sdt,live,,,,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0024,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_overloadedposns_0000.sdt,live,1.0334214304656983,1.02518,0.0002288818359375,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_overloadedposns_0000,True,0,0.0,0.0,0.0,101,1.0,25.7691,200.0
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_overloadedposns_0001.sdt,live,1.0343390472412108,1.02346,6.103515625e-05,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_overloadedposns_0001,True,0,0.0,0.0,0.0,0,,,200.0
