filename,session,G_urea_interp,S_urea_interp,dist_from_10,urea_phase_add,urea_mod_scale
9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,1.0042,-0.00429,0.006,0.004269,0.995813
9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,1.00419,-0.00429,0.006,0.004271,0.995816
9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,1.00419,-0.00429,0.006,0.004274,0.995819
9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260601_KPC_live_on_SLIM,1.00419,-0.00429,0.006,0.004276,0.995823
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,1.00411,-0.00436,0.00599,0.004338,0.995901
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,1.0041,-0.00436,0.00599,0.004341,0.995905
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,1.0041,-0.00436,0.00599,0.004343,0.995908
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,1.0041,-0.00436,0.00599,0.004346,0.995911
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,1.00409,-0.00437,0.00598,0.004348,0.995914
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,1.00409,-0.00437,0.00598,0.004351,0.995917
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,1.00409,-0.00437,0.00598,0.004353,0.99592
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,1.00408,-0.00437,0.00598,0.004356,0.995924
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,1.00408,-0.00438,0.00598,0.004358,0.995927
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,1.00408,-0.00438,0.00598,0.004361,0.99593
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,1.00407,-0.00438,0.00598,0.004363,0.995933
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,1.00407,-0.00438,0.00598,0.004366,0.995936
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,1.00407,-0.00439,0.00598,0.004368,0.99594
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260601_KPC_live_on_SLIM,1.00406,-0.00439,0.00598,0.004371,0.995943
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,1.00406,-0.00439,0.00598,0.004375,0.995948
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,1.00406,-0.0044,0.00598,0.004378,0.995951
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,1.00405,-0.0044,0.00598,0.00438,0.995954
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,1.00405,-0.0044,0.00598,0.004383,0.995958
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,1.00405,-0.0044,0.00598,0.004385,0.995961
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,1.00404,-0.00441,0.00598,0.004388,0.995964
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,1.00404,-0.00441,0.00598,0.00439,0.995967
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,1.00404,-0.00441,0.00598,0.004393,0.99597
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,1.00403,-0.00441,0.00598,0.004395,0.995974
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,1.00403,-0.00442,0.00598,0.004398,0.995977
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,1.00403,-0.00442,0.00598,0.0044,0.99598
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,1.00402,-0.00442,0.00598,0.004403,0.995983
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,1.00402,-0.00442,0.00598,0.004405,0.995986
10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260601_KPC_live_on_SLIM,1.00402,-0.00443,0.00598,0.004408,0.99599
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,1.00395,-0.00447,0.00597,0.004457,0.996052
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,1.00395,-0.00448,0.00597,0.004459,0.996055
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,1.00395,-0.00448,0.00597,0.004462,0.996058
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,1.00394,-0.00448,0.00597,0.004464,0.996061
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,1.00394,-0.00448,0.00597,0.004467,0.996064
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,1.00394,-0.00449,0.00597,0.004469,0.996068
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,1.00393,-0.00449,0.00597,0.004472,0.996071
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,1.00393,-0.00449,0.00597,0.004474,0.996074
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,1.00393,-0.00449,0.00597,0.004477,0.996077
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,1.00392,-0.0045,0.00597,0.004479,0.99608
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,1.00392,-0.0045,0.00597,0.004482,0.996084
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,1.00392,-0.0045,0.00597,0.004484,0.996087
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,1.00392,-0.0045,0.00597,0.004487,0.99609
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,1.0039,-0.00451,0.00597,0.004496,0.996102
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,1.0039,-0.00452,0.00597,0.004498,0.996105
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,1.0039,-0.00452,0.00597,0.004501,0.996108
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,1.00389,-0.00452,0.00597,0.004503,0.996111
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,1.00389,-0.00452,0.00597,0.004506,0.996114
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,1.00389,-0.00453,0.00597,0.004508,0.996118
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,1.00388,-0.00453,0.00597,0.004511,0.996121
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,1.00388,-0.00453,0.00597,0.004513,0.996124
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,1.00388,-0.00453,0.00597,0.004516,0.996127
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,1.00387,-0.00454,0.00597,0.004518,0.99613
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,1.00387,-0.00454,0.00597,0.004521,0.996134
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,1.00387,-0.00454,0.00597,0.004524,0.996137
11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,1.00386,-0.00454,0.00596,0.004526,0.99614
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,1.00381,-0.00458,0.00596,0.004565,0.996189
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,1.00381,-0.00458,0.00596,0.004567,0.996192
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,1.00381,-0.00459,0.00596,0.00457,0.996196
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,1.00378,-0.00461,0.00596,0.004591,0.996222
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,1.00378,-0.00461,0.00596,0.004593,0.996226
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,1.00377,-0.00461,0.00596,0.004596,0.996229
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,1.00377,-0.00462,0.00596,0.004598,0.996232
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,1.00377,-0.00462,0.00596,0.004601,0.996235
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,1.00377,-0.00462,0.00596,0.004603,0.996238
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,1.00376,-0.00462,0.00596,0.004606,0.996242
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,1.00376,-0.00463,0.00596,0.004608,0.996245
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,1.00376,-0.00463,0.00596,0.004611,0.996248
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,1.00374,-0.00464,0.00596,0.004625,0.996266
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,1.00373,-0.00465,0.00596,0.004628,0.99627
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,1.00373,-0.00465,0.00596,0.00463,0.996273
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,1.00373,-0.00465,0.00596,0.004633,0.996276
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,1.00372,-0.00465,0.00596,0.004635,0.996279
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,1.00372,-0.00466,0.00596,0.004638,0.996282
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,1.00372,-0.00466,0.00596,0.00464,0.996285
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,1.00371,-0.00466,0.00596,0.004643,0.996289
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,1.00371,-0.00466,0.00596,0.004646,0.996292
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,1.00371,-0.00467,0.00596,0.004648,0.996295
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,1.0037,-0.00467,0.00596,0.004651,0.996298
12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,1.0037,-0.00467,0.00596,0.004653,0.996302
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,1.00363,-0.00472,0.00596,0.004706,0.996369
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,1.00363,-0.00473,0.00596,0.004709,0.996373
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,1.00363,-0.00473,0.00596,0.004712,0.996376
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,1.00362,-0.00473,0.00596,0.004714,0.996379
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,1.00362,-0.00473,0.00596,0.004717,0.996382
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,1.00362,-0.00474,0.00596,0.004719,0.996386
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,1.00361,-0.00474,0.00596,0.004727,0.996396
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,1.0036,-0.00475,0.00596,0.00473,0.996399
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,1.0036,-0.00475,0.00596,0.004732,0.996402
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,1.0036,-0.00475,0.00596,0.004735,0.996405
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,1.00359,-0.00475,0.00596,0.004737,0.996409
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,1.00359,-0.00476,0.00596,0.00474,0.996412
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,1.00359,-0.00476,0.00596,0.004743,0.996415
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,1.00355,-0.00479,0.00596,0.00477,0.99645
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,1.00355,-0.00479,0.00596,0.004772,0.996453
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,1.00354,-0.00479,0.00596,0.004775,0.996456
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,1.00354,-0.00479,0.00596,0.004777,0.996459
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,1.00354,-0.0048,0.00596,0.00478,0.996463
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,1.00354,-0.0048,0.00596,0.004782,0.996466
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,1.00353,-0.0048,0.00596,0.004785,0.996469
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,1.00353,-0.0048,0.00596,0.004788,0.996472
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,1.00353,-0.00481,0.00596,0.00479,0.996476
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,1.00352,-0.00481,0.00596,0.004793,0.996479
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,1.00352,-0.00481,0.00596,0.004795,0.996482
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,1.00352,-0.00481,0.00596,0.004798,0.996485
13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,1.00351,-0.00482,0.00596,0.0048,0.996489
14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,1.00345,-0.00486,0.00596,0.004846,0.996547
14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,1.00345,-0.00487,0.00596,0.004849,0.99655
14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,1.00345,-0.00487,0.00596,0.004851,0.996553
14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,1.00344,-0.00487,0.00596,0.004854,0.996557
14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,1.00344,-0.00487,0.00597,0.004856,0.99656
14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,1.00344,-0.00488,0.00597,0.004859,0.996563
14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,1.00343,-0.00488,0.00597,0.004861,0.996566
14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,1.00343,-0.00488,0.00597,0.004864,0.996569
14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,1.00343,-0.00488,0.00597,0.004866,0.996573
14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,1.00342,-0.00489,0.00597,0.004869,0.996576
14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,1.00342,-0.00489,0.00597,0.004871,0.996579
14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,1.00342,-0.00489,0.00597,0.004874,0.996582
14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,1.00341,-0.00489,0.00597,0.004876,0.996585
14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,1.00341,-0.0049,0.00597,0.004882,0.996593
