filename,fixation_type,chi2_mean,chi2_median,frac_hi
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,glu,1.3186422086486815,1.32597,0.001007080078125
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,glu,1.7849145555267336,1.47482,0.1046295166015625
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,glu,1.425106251953125,1.33732,0.0350341796875
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,glu,1.5232058684844971,1.35314,0.0733642578125
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,glu,1.2965782693634034,1.256505,0.0188751220703125
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,glu,1.3691641245422366,1.3059,0.02825927734375
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,glu,1.6113828177490235,1.369055,0.0775909423828125
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,glu,1.3318292285919189,1.28027,0.025238037109375
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,glu,1.4271542496795653,1.337465,0.03924560546875
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,glu,1.1981491246948242,1.182525,0.0077056884765625
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,glu,1.245815176132202,1.21769,0.0141143798828125
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,glu,1.6900701206665039,1.40896,0.0918121337890625
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,glu,1.5855221181030275,1.37978,0.0725250244140625
4_BKOCO2glu20min_740nm_3053mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,glu,1.2322472283172607,1.20965,0.0162200927734375
