fixation_type,cell_type,session_root,session_date,filename,fit_set_key,em_filter_nm,pockels,objective,usb_atten,frame_index,z_position,n_components,_bin,shift_group,treatment_duration,amp_ratio_median,tau_mean_median_ps,n_px_final,pct_final,amp_ratio_median_gmed,tau_mean_median_ps_gmed,_dist
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,457,0.25,20x0.75NA,1,7,1.0,2,5,shift=0,,2.819322756794832,761.4528747182919,65172,99.4,2.795578133725302,754.8521326913581,0.08703211174456807
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,457,0.25,20x0.75NA,1,3,1.0,2,5,shift=0,,2.778533963070205,762.9326330734115,64209,98.0,2.795578133725302,754.8521326913581,0.09421545374693403
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,457,0.25,20x0.75NA,1,12,1.0,2,5,shift=0,,2.8473801372658945,756.81697996169,65431,99.8,2.795578133725302,754.8521326913581,0.11147458481164858
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,457,0.25,20x0.75NA,1,6,1.0,2,5,shift=0,,2.785849379573614,766.0843334506634,64656,98.7,2.795578133725302,754.8521326913581,0.12275265628543967
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,457,0.25,20x0.75NA,1,5,1.0,2,5,shift=0,,2.747751992774964,763.6092014651834,64607,98.6,2.795578133725302,754.8521326913581,0.13824792710463213
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014,457,0.25,20x0.75NA,1,14,1.0,2,5,shift=0,,2.851093395743436,762.8864758525144,65189,99.5,2.795578133725302,754.8521326913581,0.14577614026454178
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,457,0.25,20x0.75NA,1,12,1.0,2,5,shift=0,,2.7615292044554787,768.4522529414355,65384,99.8,2.795578133725302,754.8521326913581,0.1632382887257516
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,457,0.25,20x0.75NA,1,11,1.0,2,5,shift=0,,2.849838524577568,743.7604204344343,65400,99.8,2.795578133725302,754.8521326913581,0.16560183601200404
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,457,0.25,20x0.75NA,1,10,1.0,2,5,shift=0,,2.794190974335909,738.7622120630348,64919,99.1,2.795578133725302,754.8521326913581,0.17338298147178605
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,457,0.25,20x0.75NA,1,2,1.0,2,5,shift=0,,2.7174389569016464,749.8999810531386,65192,99.5,2.795578133725302,754.8521326913581,0.17349853138204774
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,457,0.25,20x0.75NA,1,5,1.0,2,5,shift=0,,2.7136189688224213,756.0672652977908,64460,98.4,2.795578133725302,754.8521326913581,0.17365546942613086
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,457,0.25,20x0.75NA,1,1,1.0,2,5,shift=0,,2.778149851179583,770.6214736447143,64690,98.7,2.795578133725302,754.8521326913581,0.17384847240081652
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013,457,0.25,20x0.75NA,1,13,1.0,2,5,shift=0,,2.8271729058561896,739.3198740011669,65373,99.8,2.795578133725302,754.8521326913581,0.18017175215581477
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,457,0.25,20x0.75NA,1,7,1.0,2,5,shift=0,,2.748063886641328,739.2583220458456,64305,98.1,2.795578133725302,754.8521326913581,0.19571888306278787
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,457,0.25,20x0.75NA,1,4,1.0,2,5,shift=0,,2.7055058903878217,759.6665376083288,63846,97.4,2.795578133725302,754.8521326913581,0.19724525085448652
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,457,0.25,20x0.75NA,1,0,1.0,2,5,shift=0,,2.7455936939447705,738.7945168286001,64506,98.4,2.795578133725302,754.8521326913581,0.20269461634702599
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,457,0.25,20x0.75NA,1,1,1.0,2,5,shift=0,,2.7221436075488654,767.5147909316647,64850,99.0,2.795578133725302,754.8521326913581,0.2066042756064203
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,457,0.25,20x0.75NA,1,8,1.0,2,5,shift=0,,2.856704687050705,737.8925777768247,64385,98.2,2.795578133725302,754.8521326913581,0.2237595858726641
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,457,0.25,20x0.75NA,1,0,1.0,2,5,shift=0,,2.8952727558648266,744.2496614217557,65097,99.3,2.795578133725302,754.8521326913581,0.23961529859844877
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014,457,0.25,20x0.75NA,1,14,1.0,2,5,shift=0,,2.8774179565701474,737.134051385498,65136,99.4,2.795578133725302,754.8521326913581,0.2575666511150822
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,457,0.25,20x0.75NA,1,0,1.0,2,5,shift=0,,2.9150975110346606,746.9536079957617,64543,98.5,2.795578133725302,754.8521326913581,0.2664720063486674
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,457,0.25,20x0.75NA,1,3,1.0,2,5,shift=0,,2.6748465434541977,762.3738268361273,64809,98.9,2.795578133725302,754.8521326913581,0.26764303798608247
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,457,0.25,20x0.75NA,1,9,1.0,2,5,shift=0,,2.6888554410374548,769.0908300712887,65247,99.6,2.795578133725302,754.8521326913581,0.27272160847793175
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,457,0.25,20x0.75NA,1,8,1.0,2,5,shift=0,,2.666783277942977,749.3315709554611,64037,97.7,2.795578133725302,754.8521326913581,0.2785394336754598
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,457,0.25,20x0.75NA,1,3,1.0,2,5,shift=0,,2.7708048017583904,729.4300665703282,65433,99.8,2.795578133725302,754.8521326913581,0.2788618935659999
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,457,0.25,20x0.75NA,1,11,1.0,2,5,shift=0,,2.863131343662391,777.1257903682981,65432,99.8,2.795578133725302,754.8521326913581,0.27921783484029566
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,457,0.25,20x0.75NA,1,9,1.0,2,5,shift=0,,2.661408367105112,756.4323937698972,64734,98.8,2.795578133725302,754.8521326913581,0.28398134163378597
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,457,0.25,20x0.75NA,1,10,1.0,2,5,shift=0,,2.923085587276796,745.0964421234842,65453,99.9,2.795578133725302,754.8521326913581,0.2891742397707655
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,457,0.25,20x0.75NA,1,2,1.0,2,5,shift=0,,2.829341419372424,727.816672861772,64501,98.4,2.795578133725302,754.8521326913581,0.29989652344527784
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,457,0.25,20x0.75NA,1,6,1.0,2,5,shift=0,,2.676067162263207,739.4178184830237,64702,98.7,2.795578133725302,754.8521326913581,0.3023408277676951
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,457,0.25,20x0.75NA,1,9,1.0,2,5,shift=0,,2.644189859925775,762.0933241402759,65226,99.5,2.795578133725302,754.8521326913581,0.3292271883165068
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,457,0.25,20x0.75NA,1,3,1.0,2,5,shift=0,,2.657833906523088,739.4891705439137,64905,99.0,2.795578133725302,754.8521326913581,0.334802716443337
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,457,0.25,20x0.75NA,1,8,1.0,2,5,shift=0,,2.692392903711992,729.736409566156,65272,99.6,2.795578133725302,754.8521326913581,0.34749720005496393
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,457,0.25,20x0.75NA,1,7,1.0,2,5,shift=0,,2.630023824994585,759.2950915407707,64885,99.0,2.795578133725302,754.8521326913581,0.3530394225032159
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,457,0.25,20x0.75NA,1,8,1.0,2,5,shift=0,,2.6331055021784717,762.579000995106,65010,99.2,2.795578133725302,754.8521326913581,0.3532192322994504
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013,457,0.25,20x0.75NA,1,13,1.0,2,5,shift=0,,2.853348837530734,720.5200052475038,65504,100.0,2.795578133725302,754.8521326913581,0.3895229630319764
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,457,0.25,20x0.75NA,1,5,1.0,2,5,shift=0,,2.6392050176748927,734.7758520224976,64305,98.1,2.795578133725302,754.8521326913581,0.3948937930645144
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,457,0.25,20x0.75NA,1,10,1.0,2,5,shift=0,,2.6098442930378,760.1174582702663,65428,99.8,2.795578133725302,754.8521326913581,0.39649322574550305
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,457,0.25,20x0.75NA,1,2,1.0,2,5,shift=0,,2.629017731998115,774.183898227228,65227,99.5,2.795578133725302,754.8521326913581,0.40892576732836144
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,457,0.25,20x0.75NA,1,12,1.0,2,5,shift=0,,2.6086013458671733,766.3110581974574,64810,98.9,2.795578133725302,754.8521326913581,0.41388330467229106
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,457,0.25,20x0.75NA,1,6,1.0,2,5,shift=0,,2.597302531671376,756.3188414520464,64920,99.1,2.795578133725302,754.8521326913581,0.4192096147414907
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::11_KPCWT_130uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,457,0.25,20x0.75NA,1,8,1.0,2,5,shift=0,,2.7969652931146944,714.7156256135935,65333,99.7,2.795578133725302,754.8521326913581,0.43245414123628706
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,457,0.25,20x0.75NA,1,0,1.0,2,5,shift=0,,2.907052363733761,720.5074170702554,64725,98.8,2.795578133725302,754.8521326913581,0.4386346392893836
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,457,0.25,20x0.75NA,1,0,1.0,2,5,shift=0,,3.0002075934726684,747.6169888106757,64705,98.7,2.795578133725302,754.8521326913581,0.4393075853816585
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::4_KPCWT_50uL_live_740nm_3080mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,457,0.25,20x0.75NA,1,4,1.0,2,5,shift=0,,2.928435117226443,721.3356939581677,65192,99.5,2.795578133725302,754.8521326913581,0.45738001792959065
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013,457,0.25,20x0.75NA,1,13,1.0,2,5,shift=0,,2.70007777648647,793.6885375789582,65459,99.9,2.795578133725302,754.8521326913581,0.46454333260421327
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::14_KPCWT_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,457,0.25,20x0.75NA,1,8,1.0,2,5,shift=0,,2.6346737348041285,784.3550776769634,64994,99.2,2.795578133725302,754.8521326913581,0.46541755574362526
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,457,0.25,20x0.75NA,1,12,1.0,2,5,shift=0,,3.0053856558423204,771.4929032268064,65262,99.6,2.795578133725302,754.8521326913581,0.47816281952193485
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,457,0.25,20x0.75NA,1,10,1.0,2,5,shift=0,,2.569197141243215,752.0826289311939,65365,99.7,2.795578133725302,754.8521326913581,0.47922191420275556
