filename,session_root,fixation_type,cell_type,em_filter_nm,position_annotation,acquisition_time,n_px_total,n_px_masked,otsu_thresh,G_cal_mean,S_cal_mean,G_cal_wmean,S_cal_wmean,G_cal_std,S_cal_std,M_wmean,tau_phi_ns,tau_mod_ns
7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,live,BKO,457,colony_edge,2026-06-02 13:09:41.000000,65536,30931,80.44511596240477,0.5330751951849748,0.33266941423009694,0.5327439729541401,0.33266124964482796,0.07077307626532439,0.04832506652990961,0.6280761480379748,1.242263754822877,2.4648030132538468
7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,live,BKO,457,colony_edge,2026-06-02 13:10:49.000000,65536,32018,67.30031289022136,0.5222047375083063,0.3368039455715945,0.5218403613142735,0.33650836077699436,0.07683243078160829,0.053711510213631984,0.6209309458944942,1.282886802645075,2.5114715483587253
7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,live,BKO,457,colony_edge,2026-06-02 13:11:57.000000,65536,37381,96.9519498385458,0.5328508264168084,0.33088592855649057,0.5322279418377746,0.3309906158957089,0.06512466537424724,0.0441123717708092,0.6267546329177744,1.2372234830187112,2.4733799203808924
7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,live,BKO,457,colony_edge,2026-06-02 13:13:05.000000,65536,40874,90.34800177104529,0.5281749083395305,0.33210543327171066,0.5256895992281327,0.33280322411208363,0.06511895625999368,0.04392096539533089,0.6221796691599883,1.259471327569766,2.503262929631757
7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,live,BKO,457,colony_edge,2026-06-02 13:14:14.000000,65536,31886,80.2444736505008,0.5366600597084143,0.330392877194449,0.534856807579811,0.3307983542711862,0.07036898459339781,0.04708510888725707,0.6288873951694312,1.2304272962129947,2.4595499020704183
7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,live,BKO,457,colony_deep,2026-06-02 13:15:22.000000,65536,28783,131.23207347071656,0.524699058098373,0.3351083704681619,0.5243806421482208,0.33519184201183455,0.05761471612086934,0.038927644698719316,0.6223573160259844,1.2716773430487822,2.5020969818344083
7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,live,BKO,457,colony_deep,2026-06-02 13:16:32.000000,65536,34002,124.27766261023905,0.5338364830024047,0.33025695597355337,0.533038276669829,0.3305679629156133,0.05811354903830697,0.040576431700718285,0.6272200431278638,1.2337651822710118,2.4703565267782683
7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,live,BKO,457,colony_deep,2026-06-02 13:17:40.000000,65536,32054,147.14430378310016,0.5244983149168958,0.33292074652837295,0.5245015631919758,0.332977520588192,0.05520672693158216,0.03705064864528644,0.6212696025139859,1.2629852334848308,2.509243117237549
7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260601_KPC_live_on_SLIM,live,BKO,457,colony_deep,2026-06-02 13:18:49.000000,65536,29062,99.50132149111069,0.5270127935882161,0.3338481756255695,0.5271654751632631,0.33410768630675547,0.06491598280395422,0.04533395658385842,0.6241244941943572,1.2608680837892556,2.4905231813018878
7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260601_KPC_live_on_SLIM,live,BKO,457,colony_deep,2026-06-02 13:19:58.000000,65536,30142,129.43275261622836,0.5285345759969511,0.33321100101524564,0.5286714554766299,0.33325204690963744,0.05793659146802782,0.03949292531737224,0.6249403448372024,1.2540565130697128,2.4851949805413387
7_BKOCO2_P11_5_live_740nm_3079mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,live,BKO,535,colony_edge,2026-06-02 13:22:13.000000,65536,20143,55.21630361890752,0.5052514799540316,0.3467333684613571,0.5078853062131597,0.3474962538722104,0.08505848404974162,0.05891618114213604,0.6153869763997729,1.3611770667782077,2.5481918675630624
7_BKOCO2_P11_5_live_740nm_3079mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,live,BKO,535,colony_edge,2026-06-02 13:23:22.000000,65536,32768,41.11571718066553,0.49483781872132204,0.3476419457687774,0.5017513108381753,0.3489415611739243,0.09968775718499041,0.06918003452667401,0.6111584009422784,1.3835483114697935,2.5765100393509437
7_BKOCO2_P11_5_live_740nm_3079mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,live,BKO,535,colony_edge,2026-06-02 13:24:30.000000,65536,21731,46.52402785568841,0.5058229190016666,0.3444430087017577,0.5116048287524216,0.34378357978685015,0.09588947781333262,0.06663978039986847,0.6163819031524662,1.3368437171109577,2.541568376727341
7_BKOCO2_P11_5_live_740nm_3079mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,live,BKO,535,colony_edge,2026-06-02 13:25:39.000000,65536,23326,51.82457616983888,0.5148887320569308,0.34504485253373046,0.5178564791643143,0.34567298562385385,0.08939506139142958,0.06105281761859048,0.6226276142306644,1.3279636001694626,2.500323809406859
7_BKOCO2_P11_5_live_740nm_3079mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,live,BKO,535,colony_edge,2026-06-02 13:26:47.000000,65536,26622,57.31298736414024,0.5124983319051308,0.3470441322937356,0.5145913374125884,0.3478173978372684,0.08522991099226998,0.05776508741467584,0.6211128615464061,1.3446800921071864,2.5102742982448154
7_BKOCO2_P11_5_live_740nm_3079mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,live,BKO,535,colony_edge,2026-06-02 13:27:56.000000,65536,25439,48.950880237261785,0.5094445437563984,0.3463970892224283,0.5132597142328492,0.3463443882299778,0.09201837797042624,0.06409774892205651,0.6191849235186396,1.3424592820744006,2.5229872978402157
7_BKOCO2_P11_5_live_740nm_3079mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,live,BKO,535,colony_edge,2026-06-02 13:29:05.000000,65536,24519,38.216671648259734,0.49883889648390833,0.3429807601070123,0.5033407166496392,0.3426795861712459,0.10698582130148006,0.07477555011471938,0.608918037026223,1.3544292223879932,2.5916249922153427
7_BKOCO2_P11_5_live_740nm_3079mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,live,BKO,535,colony_edge,2026-06-02 13:30:13.000000,65536,27132,62.45931254863592,0.5222474891202004,0.3455238462321548,0.5245053748450205,0.3460341926214771,0.08262074910859202,0.05631002565920657,0.6283673692232219,1.3124997110562018,2.4629162021624307
7_BKOCO2_P11_5_live_740nm_3079mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,live,BKO,535,colony_edge,2026-06-02 13:31:21.000000,65536,34777,59.89118451592385,0.521763107324154,0.3456606175364779,0.5202595311276922,0.34707012545522636,0.08285122568194904,0.05642545767771944,0.6254019920920565,1.3271723716909176,2.482184217867519
7_BKOCO2_P11_5_live_740nm_3079mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,live,BKO,535,colony_edge,2026-06-02 13:32:30.000000,65536,24494,50.32803810774348,0.5189761133274879,0.3432708495272267,0.5212956180180233,0.34399482139289,0.0908954963514438,0.06206429933622657,0.6245650954943921,1.3127982072544304,2.487644502829582
7_BKOCO2_P11_5_live_740nm_3079mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,live,BKO,535,colony_deep,2026-06-02 13:33:38.000000,65536,23148,82.09924339236343,0.4956196992289177,0.35737072644122997,0.49679141912845093,0.35745870411480823,0.07297967244649586,0.0496948592574248,0.6120281360093653,1.4314689606279478,2.5706632044740574
7_BKOCO2_P11_5_live_740nm_3079mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,live,BKO,535,colony_deep,2026-06-02 13:34:49.000000,65536,28283,81.76501097507166,0.5203903674316567,0.3478128315058149,0.5200946116408373,0.34849926432902567,0.07253633901273379,0.04947144252699017,0.6260592162852532,1.3330598736369024,2.477903145683306
7_BKOCO2_P11_5_live_740nm_3079mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,live,BKO,535,colony_deep,2026-06-02 13:35:57.000000,65536,26019,98.8862218801373,0.5053926710472901,0.3550758765189053,0.5062572001970763,0.3555398363674042,0.06772165493281729,0.045543210999858176,0.6186314961231308,1.3971633984150784,2.5266467197025793
7_BKOCO2_P11_5_live_740nm_3079mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260601_KPC_live_on_SLIM,live,BKO,535,colony_deep,2026-06-02 13:37:06.000000,65536,26146,71.86727679984418,0.5014040096704236,0.35353592515003723,0.5024385714530961,0.3539355059456607,0.07823621589446042,0.05328410328211635,0.6145851124562315,1.4014296599500178,2.5535409322353133
7_BKOCO2_P11_5_live_740nm_3079mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260601_KPC_live_on_SLIM,live,BKO,535,colony_deep,2026-06-02 13:38:15.000000,65536,26051,77.52471213144344,0.5129825915235239,0.3500865213580104,0.5141895592685052,0.35052296707826197,0.07572951753465314,0.05166569638422139,0.6222999705207192,1.356198844184703,2.5024733072122474
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 14:01:43.000000,65536,40421,134.73037094191656,0.5017613541388135,0.34032193232762903,0.5033514041726909,0.33871572431091035,0.05854174244245691,0.03912750775597921,0.6067050172679341,1.3387337697914239,2.6066326823755865
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 14:02:52.000000,65536,38175,114.49770155541731,0.5059265878384657,0.3435882985632492,0.5072698527884297,0.34209923068145087,0.06304563532408726,0.0409960661166876,0.6118452313950282,1.3416622161655434,2.57189182156751
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 14:04:00.000000,65536,37136,94.68086128835051,0.5019599462145147,0.3444699118712334,0.5028654048629023,0.3434784368597082,0.06799085424455521,0.04543652565389497,0.6089754116510118,1.358869852227254,2.591236928881296
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 14:05:09.000000,65536,32037,100.43857604435132,0.5113543795161767,0.3464799356841054,0.5113418766204232,0.34557394719900186,0.06460936311301708,0.043108282620664136,0.6171643766197095,1.3444968135605577,2.5363696558416136
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 14:06:18.000000,65536,30306,77.44120487196962,0.51290519725872,0.34417412232774375,0.5133159973362692,0.34305391659314566,0.07337396096987044,0.04925592817257007,0.6173972001971062,1.3295593468779698,2.534824548167729
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 14:07:27.000000,65536,34526,116.14635593877514,0.5015937979077686,0.3455890924304248,0.5048036491649402,0.3434565422864473,0.06420842322063991,0.04182706454458458,0.610564591709675,1.353566048219029,2.580508662488021
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 14:08:36.000000,65536,30486,95.98664033833987,0.5095932366656342,0.34622908964140253,0.511073293186258,0.3451392492861076,0.06642970326266359,0.04490879038544117,0.6166984777069138,1.3435112514989789,2.539463967437262
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 14:09:44.000000,65536,31477,107.48866317788652,0.5076221543069889,0.3460608929449422,0.5079162641322382,0.34515761275871737,0.06334083640468516,0.04214832023069401,0.6140950325603899,1.3519339725761843,2.556814939449879
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 14:10:53.000000,65536,33210,103.81926322711683,0.5074308569296784,0.3458160990558488,0.5074776231021023,0.3447714390861306,0.06399181156019121,0.04338190563425264,0.6135151857606141,1.351588628480865,2.5606933492128836
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 14:12:02.000000,65536,34929,100.58045906150224,0.5004902221438176,0.34541266906397616,0.502045021708073,0.34407313700546327,0.06694686729844748,0.04429198894822625,0.6086341490835359,1.3634469562422176,2.59354587754535
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-06-02 14:15:26.000000,65536,24145,137.61311638019214,0.5130212050819193,0.342438704655869,0.5164655981651337,0.33984100961554387,0.06099510820154353,0.040996004432358006,0.6182464119625617,1.3090750075564652,2.5291956736350785
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-06-02 14:16:35.000000,65536,26470,149.3067813299506,0.508575361991386,0.34192880522409774,0.509121763836026,0.3412807042711711,0.05540456996524646,0.03696270833173525,0.6129253539537525,1.3335835090162742,2.5646438006683123
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-06-02 14:17:44.000000,65536,21246,129.53938442299167,0.5014813466364998,0.34708787080593057,0.5028877481582845,0.3460293695557394,0.06048614774138436,0.040012763902425384,0.6104362471567794,1.368901032622544,2.581373633869615
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-06-02 14:18:53.000000,65536,29933,128.90717371114195,0.5112394241193214,0.344754961674786,0.5133206294410771,0.3436834777385136,0.06017725404684246,0.04027317892678214,0.6177510837547944,1.331987290298854,2.532477583072535
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-06-02 14:20:02.000000,65536,25929,142.8381211882535,0.509818582335456,0.3424551942579549,0.513276574968719,0.3406215322440849,0.06307191406451691,0.04011520506581199,0.61601612855503,1.3202336523804292,2.5440017081122708
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,535,colony_edge,2026-06-02 14:22:55.000000,65536,31804,77.04038338494766,0.5414560130920274,0.33786598680618457,0.5508546142110323,0.3347616934070723,0.0764904269561663,0.050873231499160045,0.6445977019586371,1.2090072609235223,2.3595617486763847
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,535,colony_edge,2026-06-02 14:24:03.000000,65536,27526,71.2952520549203,0.5322557366393266,0.3447554101895067,0.5457794186848897,0.34152465100569157,0.07802036366897491,0.05171276404915953,0.6438278194553071,1.244901661147852,2.3643870217505545
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,535,colony_edge,2026-06-02 14:25:12.000000,65536,27767,58.13543599609042,0.5255015839080492,0.34443133147374244,0.5355373904884935,0.34275629723439016,0.08915192402526295,0.05939678051081914,0.6358318770752649,1.2732854873813944,2.414950007205198
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,535,colony_edge,2026-06-02 14:26:20.000000,65536,27076,61.209139829732294,0.5201035642920918,0.3492705163904063,0.5275381834981652,0.34779958452821746,0.08369336267108414,0.05657866026731361,0.6318710992334944,1.3116117660885351,2.440307391123063
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,535,colony_edge,2026-06-02 14:27:30.000000,65536,22055,51.857245520205225,0.5211886784228155,0.34474920300112766,0.5332307135807178,0.3423655938341624,0.09324572681982919,0.061837055467822914,0.6336790936643091,1.2773358514318485,2.42870626850498
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,535,colony_edge,2026-06-02 14:28:38.000000,65536,22196,73.29614837997181,0.5351527559964274,0.34509353411036964,0.5527713763829655,0.34052422876744043,0.08167714448198317,0.0528370195411984,0.6492402828891459,1.2255544644316463,2.3306202141039103
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,535,colony_edge,2026-06-02 14:29:48.000000,65536,23887,57.953695048730204,0.5173594866804687,0.3470981249057106,0.5261439133109708,0.3454565808510738,0.08769162798523453,0.05892114786082469,0.6294185147955983,1.3062282266101564,2.4561156533892037
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,535,colony_edge,2026-06-02 14:30:56.000000,65536,27970,64.63019424275612,0.5175070032560164,0.34851651523436705,0.5259955677104009,0.3469309512509514,0.08331081770475825,0.055055198022151725,0.6301050882090042,1.3121730294114051,2.451681998018251
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,535,colony_edge,2026-06-02 14:32:06.000000,65536,27031,61.37464409987884,0.523144550785246,0.34698358032828297,0.5318824731090332,0.3446957897794473,0.08340706614966135,0.05643116670172955,0.633809239986495,1.2892894948598406,2.427872875600531
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,535,colony_edge,2026-06-02 14:33:15.000000,65536,26358,61.80381806403635,0.527575414110226,0.3443553273559619,0.5394637786399673,0.3413914839469464,0.08677871666402018,0.057434250764686334,0.6384115551711214,1.2589849483642537,2.39854669852482
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,535,colony_deep,2026-06-02 14:34:24.000000,65536,18263,73.22930297679974,0.5296590847137554,0.34541519995068204,0.5452159553628372,0.33914130608332127,0.08312064800212735,0.05522136114288639,0.6420882053691006,1.2374916475500384,2.375317663705423
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,535,colony_deep,2026-06-02 14:35:33.000000,65536,22447,80.37376989021027,0.5507610313351359,0.3399007246866446,0.5589344232914851,0.3380256385582443,0.0743278803610431,0.04958645371810368,0.6531990675612557,1.2031476553082816,2.306148623160702
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,535,colony_deep,2026-06-02 14:36:42.000000,65536,16338,74.81592679120317,0.5288968603325023,0.34646520351478827,0.5404872492579637,0.3434813000332121,0.07997253534107192,0.052874485080073176,0.6403950890528015,1.264293164060952,2.3859931311289895
8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,535,colony_deep,2026-06-02 14:39:17.000000,65536,17570,91.1782593831987,0.5450551430977268,0.34178687788596285,0.5613605477557018,0.3371478458304164,0.07955068152215754,0.049335917985914496,0.6548238958106766,1.1948369553048541,2.2961585800192683
9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 15:05:28.000000,65536,30853,128.34971352088917,0.5163054365381572,0.3422768658023723,0.5189015553411168,0.3398612763273359,0.06195610544814359,0.040567748719521915,0.6202938910567118,1.303007322300707,2.5156680268721896
9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 15:06:36.000000,65536,22364,97.91021362289014,0.5138786203532443,0.35073997813321395,0.5161513532282871,0.34886020084614777,0.06736785244316026,0.04570267154651309,0.6229892929848847,1.344635276683533,2.497952820229955
9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 15:07:45.000000,65536,32395,116.50348735493378,0.5263145855165379,0.341245653770405,0.5303774763917993,0.33906112960984097,0.06453963280039535,0.04148977406630148,0.6294940167118629,1.2718124635223094,2.4556277701403486
9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 15:08:54.000000,65536,28717,103.21913031549136,0.5167762515442181,0.3433190555119548,0.5190715040038336,0.342225983006759,0.0654054148410218,0.04425367853851689,0.621734549236042,1.3116438782971216,2.506186382756808
9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 15:10:02.000000,65536,27014,92.08109228910274,0.531466031082467,0.3420818417348995,0.5321491829850522,0.34079715388829784,0.0662961872441449,0.04453282739903202,0.631922030831354,1.2740682821478535,2.4399799794128563
9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 15:11:10.000000,65536,28258,85.69217111062079,0.5081897272475798,0.3498273029601861,0.5100767348439066,0.3484217778925056,0.07156544038977274,0.04840664760576327,0.6177183911288343,1.3589388724381941,2.5326943234522736
9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 15:12:19.000000,65536,25220,107.7385201939602,0.5099540791404996,0.3445092376421723,0.5143897107938046,0.34113228247719346,0.06722254456617437,0.04449783627495837,0.6172260596561309,1.3193520366270903,2.5359602246896684
9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 15:13:27.000000,65536,28930,100.72889707768387,0.5107549844730741,0.3457293949976627,0.5145035843903151,0.3431190787580178,0.06763818316432231,0.04535204329523456,0.6184210867671258,1.326742395735383,2.52803919239943
9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-06-02 15:14:36.000000,65536,30290,85.05016815568763,0.513629469717289,0.3445782113829992,0.5158488085544068,0.3434766880817553,0.07194651207082763,0.048768708812063584,0.6197388389818831,1.3246616992835116,2.5193291598153658
9_KPCWT_160uL_live_740nm_3077mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-06-02 15:15:45.000000,65536,22078,140.60298711922883,0.4999700130151538,0.34561797820079726,0.5029466066600101,0.343591022023832,0.061162661213134066,0.040297609628808254,0.6091059674360451,1.3590957974703923,2.590354084089685
